"id","sku","name","start","end","season.id","season.name","season.code","program.id","program.name","program.code","location.venue","location.address_1","location.address_2","location.city","location.region","location.postcode","location.country","location.coordinates.lat","location.coordinates.lon","level","ongoing","awards_finalized"
54238,"RE-VIQRC-23-4238","ROBOSTARS VEX IQ Robotics Competition TOURNAMENT #2","2024-01-06T00:00:00-05:00","2024-01-06T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","STAR INTERNATIONAL CENTER","20 E. Foothill Blvd",,"Arcadia","California","91006","United States",34.150623,-118.030842,"Other",false,true
54246,"RE-VIQRC-23-4246","Battle by the Brazos VEX IQ [Blended]","2024-01-06T00:00:00-05:00","2024-01-06T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Granbury High School","2000 West Pearl Street",,"Granbury","Texas","76048","United States",32.441269,-97.810772,"Other",false,true
54300,"RE-VIQRC-23-4300","Full Volume Tournament on the Stage (MS Only)","2024-01-06T00:00:00-05:00","2024-01-06T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","North Jefferson Middle School","8350 Warrior-Kimberly Road",,"Kimberly","Alabama","35091","United States",33.779583,-86.804223,"Other",false,true
54430,"RE-VIQRC-23-4430","C2C Robotics & Farmingdale HS Present Full Volume Qualifier (Blended)","2024-01-06T00:00:00-05:00","2024-01-06T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Farmingdale High School","150 Lincoln Street",,"Farmingdale","New York","11735","United States",40.707734,-73.444723,"Other",false,true
54463,"RE-VIQRC-23-4463","PACT Full Volume New Year's Extravaganza","2024-01-06T00:00:00-05:00","2024-01-06T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","PACT Charter School - Elementary Campus","7250 East Ramsey Parkway",,"Ramsey","Minnesota","55303","United States",45.233751,-93.451376,"Other",false,true
54485,"RE-VIQRC-23-4485","4th Annual Iowa Insanity VIQRC Tournament","2024-01-06T00:00:00-05:00","2024-01-06T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Iowa High School","401 West Miller Avenue",,"Iowa","Louisiana","70647","United States",30.244717,-93.016868,"Other",false,true
54518,"RE-VIQRC-23-4518","San Tan Elementary VEX IQ Tournament Blended","2024-01-06T00:00:00-05:00","2024-01-06T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","San Tan Elementary","3443 East Calistoga",,"Gilbert","Arizona","85297","United States",33.286989,-111.714724,"Other",false,true
54567,"RE-VIQRC-23-4567","Starfire VIQRC Blended """"Full Volume"""" Holiday Special; Berne, IN","2024-01-06T00:00:00-05:00","2024-01-06T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","South Adams Middle School","1212 Starfire Way",,"Berne","Indiana","46711","United States",40.647136,-84.959277,"Other",false,true
54666,"RE-VIQRC-23-4666","Bay Area VEXIQ Full Volume Tournament #5","2024-01-06T00:00:00-05:00","2024-01-06T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Costano School of the Arts","2695 Fordam St East Palo Alto",,"East Palo Alto","California","94393","United States",37.478618,-122.1389,"Other",false,true
54730,"RE-VIQRC-23-4730","CCS VEX Pitts School Elementary Panthers VIQRC Qualifier (ES Only)","2024-01-06T00:00:00-05:00","2024-01-06T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","720 Pitts School Rd SW","720 Pitts School Road Southwest",,"Concord","North Carolina","28027","United States",35.342725,-80.64688,"Other",false,true
54804,"RE-VIQRC-23-4804","North Layton Jr. High VEX IQ Winter Tournament AM","2024-01-06T00:00:00-05:00","2024-01-06T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","North Layton Jr. High","1100 West Antelope Drive",,"Layton","Utah","84041","United States",41.089241,-111.987186,"Other",false,true
54805,"RE-VIQRC-23-4805","North Layton Jr. High VEX IQ Winter Tournament PM","2024-01-06T00:00:00-05:00","2024-01-06T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","1100 W Antelope Dr","1100 West Antelope Drive",,"Layton","Utah","84041","United States",41.089241,-111.987186,"Other",false,true
55079,"RE-VIQRC-23-5079","2024 VEX IQ CT STEM Academy Tournament","2024-01-06T00:00:00-05:00","2024-01-06T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Quinnipiac University Athletic and Recreation Center","275 Mount Carmel Avenue",,"Hamden","Connecticut","06518","United States",41.419782,-72.89155,"Other",false,true
53630,"RE-VIQRC-23-3630","Magikid Frisco VIQRC Blended Tournament","2024-01-07T00:00:00-05:00","2024-01-07T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Magikid Robotics Lab Frisco","9244 Prestmont Pl, Ste 304",,"Frisco","Texas","75035","United States",33.111858,-96.802991,"Other",false,true
54196,"RE-VIQRC-23-4196","Evergreen Eagles #1 Tournament","2024-01-07T00:00:00-05:00","2024-01-07T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Evergreen Middle School","6900 208th Avenue Northeast",,"Redmond","Washington","98053","United States",47.668039,-122.060961,"Other",false,true
55021,"RE-VIQRC-23-5021","Farmers Full Volume Elementary Tournament *Canceled*","2024-01-08T00:00:00-05:00","2024-01-08T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Farmersville ISD Engineering Academy","704 McKinney Street",,"Farmersville","Texas","75442","United States",33.164032,-96.367734,"Other",false,false
55166,"RE-VIQRC-23-5166","St. Cloud Elementary and Middle School Winter League","2024-01-09T00:00:00-05:00","2024-01-30T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","St. Cloud Middle School","1975 Michigan Avenue",,"St. Cloud","Florida","34769","United States",28.238961,-81.275972,"Other",false,true
53091,"RE-VIQRC-23-3091","Brave Bots VIQRC Blended League; Selma, IN","2024-01-10T00:00:00-05:00","2024-01-31T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Selma Elementary","200 East Street",,"Selma","Indiana","47383","United States",40.19199,-85.26522,"Other",false,true
54256,"RE-VIQRC-23-4256","VIQRC Bots in the Brook #2","2024-01-10T00:00:00-05:00","2024-01-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Mountain Brook Junior High School","205 Overbrook Road",,"Birmingham","Alabama","35213","United States",33.493267,-86.755424,"Other",false,true
55078,"RE-VIQRC-23-5078","NCCC Tech Wars Full Volume","2024-01-10T00:00:00-05:00","2024-01-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","NCCC","3111 Saunders Settlement Rd",,"Sanborn","New York","14132","United States",43.146379,-78.877684,"Other",false,true
52656,"RE-VIQRC-23-2656","2024 NRSC VIQRC Competition for the Deaf and Hard of Hearing","2024-01-11T00:00:00-05:00","2024-01-14T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Tennessee School for the Deaf","2725 Island Home Boulevard",,"Knoxville","Tennessee","37920","United States",35.959451,-83.87418,"National",false,true
