"id","type","division","rank","score","attempts","eventId","teamName","seasonId"
42462591,"programming",,12,0,0,55291,"28731D",180
45548020,"driver",,1,145,3,55271,"52891A",180
45548021,"programming",,1,114,3,55271,"52891A",180
45548022,"driver",,2,138,3,55271,"95111B",180
45548023,"programming",,2,120,3,55271,"95111B",180
45548024,"driver",,3,125,2,55271,"9781A",180
45548025,"programming",,3,111,2,55271,"9781A",180
45548026,"driver",,4,127,3,55271,"73520A",180
45548027,"programming",,4,106,3,55271,"73520A",180
45548028,"driver",,5,126,3,55271,"55819A",180
45548029,"programming",,5,94,3,55271,"55819A",180
45548030,"driver",,6,136,2,55271,"7755A",180
45548031,"programming",,6,78,2,55271,"7755A",180
45548032,"driver",,7,126,3,55271,"96666A",180
45548033,"programming",,7,86,3,55271,"96666A",180
45548034,"driver",,8,138,3,55271,"95111C",180
45548035,"programming",,8,74,3,55271,"95111C",180
45548036,"driver",,9,113,2,55271,"68888B",180
45548037,"programming",,9,98,1,55271,"68888B",180
45548038,"driver",,10,115,3,55271,"88299A",180
45548039,"programming",,10,94,3,55271,"88299A",180
45548040,"driver",,11,122,3,55271,"71888B",180
45548041,"programming",,11,85,3,55271,"71888B",180
45548042,"driver",,12,124,3,55271,"33885A",180
45548043,"programming",,12,83,1,55271,"33885A",180
45548044,"driver",,13,96,2,55271,"58131B",180
45548045,"programming",,13,110,2,55271,"58131B",180
45548046,"driver",,14,112,2,55271,"98626A",180
45548047,"programming",,14,89,3,55271,"98626A",180
45548048,"driver",,15,90,3,55271,"7276X",180
45548049,"programming",,15,107,3,55271,"7276X",180
45548050,"driver",,16,97,3,55271,"38589C",180
45548051,"programming",,16,92,3,55271,"38589C",180
45548052,"driver",,17,98,1,55271,"80066D",180
45548053,"programming",,17,85,1,55271,"80066D",180
45548054,"driver",,18,96,3,55271,"95997B",180
45548055,"programming",,18,85,3,55271,"95997B",180
45548056,"driver",,19,103,3,55271,"81020A",180
45548057,"programming",,19,75,3,55271,"81020A",180
45548058,"driver",,20,117,3,55271,"8721A",180
45548059,"programming",,20,61,3,55271,"8721A",180
45548060,"driver",,21,141,3,55271,"60666Z",180
45548061,"programming",,21,36,3,55271,"60666Z",180
45548062,"driver",,22,88,2,55271,"95072F",180
45548063,"programming",,22,86,2,55271,"95072F",180
45548064,"driver",,23,90,3,55271,"69666B",180
45548065,"programming",,23,83,3,55271,"69666B",180
45548066,"driver",,24,92,3,55271,"95072B",180
45548067,"programming",,24,79,3,55271,"95072B",180
45548068,"driver",,25,85,3,55271,"95997A",180
45548069,"programming",,25,82,1,55271,"95997A",180
45548070,"driver",,26,86,3,55271,"996C",180
45548071,"programming",,26,81,3,55271,"996C",180
45548072,"driver",,27,105,3,55271,"15159D",180
45548073,"programming",,27,53,1,55271,"15159D",180
45548074,"driver",,28,75,3,55271,"72300C",180
45548075,"programming",,28,82,2,55271,"72300C",180
45548076,"driver",,29,111,1,55271,"27738A",180
45548077,"programming",,29,46,1,55271,"27738A",180
45548078,"driver",,30,81,2,55271,"98626B",180
45548079,"programming",,30,75,3,55271,"98626B",180
45548080,"driver",,31,90,2,55271,"61025A",180
45548081,"programming",,31,65,1,55271,"61025A",180
45548082,"driver",,32,91,1,55271,"7342M",180
45548083,"programming",,32,62,1,55271,"7342M",180
45548084,"driver",,33,80,2,55271,"94888A",180
45548085,"programming",,33,72,2,55271,"94888A",180
45548086,"driver",,34,92,3,55271,"97519C",180
45548087,"programming",,34,59,3,55271,"97519C",180
45548088,"driver",,35,86,3,55271,"7342X",180
45548089,"programming",,35,64,3,55271,"7342X",180
45548090,"driver",,36,48,1,55271,"76571C",180
45548091,"programming",,36,98,1,55271,"76571C",180
45548092,"driver",,37,101,1,55271,"20286A",180
45548093,"programming",,37,26,2,55271,"20286A",180
45548094,"driver",,38,66,2,55271,"33885B",180
45548095,"programming",,38,58,1,55271,"33885B",180
45548096,"driver",,39,42,1,55271,"69666A",180
45548097,"programming",,39,79,1,55271,"69666A",180
45548098,"driver",,40,78,3,55271,"81020C",180
45548099,"programming",,40,41,3,55271,"81020C",180
45548100,"driver",,41,109,2,55271,"28282D",180
45548101,"programming",,41,10,2,55271,"28282D",180
45548102,"driver",,42,85,2,55271,"8168A",180
45548103,"programming",,42,32,2,55271,"8168A",180
45548104,"driver",,43,115,2,55271,"1266Y",180
45548105,"programming",,43,0,0,55271,"1266Y",180
45548106,"driver",,44,99,3,55271,"3399X",180
45548107,"programming",,44,15,3,55271,"3399X",180
45548108,"driver",,45,90,2,55271,"98626D",180
45548109,"programming",,45,23,2,55271,"98626D",180
45548110,"driver",,46,86,2,55271,"671H",180
45548111,"programming",,46,26,2,55271,"671H",180
45548112,"driver",,47,111,3,55271,"8858C",180
45548113,"programming",,47,0,0,55271,"8858C",180
45548114,"driver",,48,104,1,55271,"56595A",180
45548115,"programming",,48,5,1,55271,"56595A",180
45548116,"driver",,49,84,2,55271,"33885C",180
45548117,"programming",,49,24,1,55271,"33885C",180
45548118,"driver",,50,104,3,55271,"80088U",180
45548119,"programming",,50,0,0,55271,"80088U",180
45548120,"driver",,51,72,3,55271,"98626C",180
45548121,"programming",,51,29,3,55271,"98626C",180
45548122,"driver",,52,91,3,55271,"37097A",180
45548123,"programming",,52,10,3,55271,"37097A",180
45548124,"driver",,53,88,1,55271,"97519E",180
45548125,"programming",,53,10,1,55271,"97519E",180
45548126,"driver",,54,98,2,55271,"31718B",180
45548127,"programming",,54,0,0,55271,"31718B",180
45548128,"driver",,55,97,2,55271,"72300P",180
45548129,"programming",,55,0,0,55271,"72300P",180
45548130,"driver",,56,50,1,55271,"2112A",180
45548131,"programming",,56,44,1,55271,"2112A",180
45548132,"driver",,57,92,2,55271,"7368C",180
45548133,"programming",,57,0,0,55271,"7368C",180
45548134,"driver",,58,92,3,55271,"80088W",180
45548135,"programming",,58,0,0,55271,"80088W",180
45548136,"driver",,59,89,3,55271,"72355G",180
45548137,"programming",,59,0,0,55271,"72355G",180
45548138,"driver",,60,88,1,55271,"18533A",180
45548139,"programming",,60,0,0,55271,"18533A",180
45548140,"driver",,61,87,2,55271,"88885A",180
45548141,"programming",,61,0,0,55271,"88885A",180
45548142,"driver",,62,85,1,55271,"31892E",180
45548143,"programming",,62,0,0,55271,"31892E",180
45548144,"driver",,63,84,2,55271,"7366B",180
45548145,"programming",,63,0,0,55271,"7366B",180
45548146,"driver",,64,83,2,55271,"88299V",180
45548147,"programming",,64,0,0,55271,"88299V",180
45548148,"driver",,65,83,1,55271,"33885F",180
45548149,"programming",,65,0,0,55271,"33885F",180
45548150,"driver",,66,82,1,55271,"88885V",180
45548151,"programming",,66,0,0,55271,"88885V",180
45548152,"driver",,67,71,3,55271,"15841A",180
45548153,"programming",,67,10,3,55271,"15841A",180
45548154,"driver",,68,80,3,55271,"33885D",180
45548155,"programming",,68,0,1,55271,"33885D",180
45548156,"driver",,69,80,3,55271,"18533C",180
45548157,"programming",,69,0,0,55271,"18533C",180
45548158,"driver",,70,80,1,55271,"12861C",180
45548159,"programming",,70,0,0,55271,"12861C",180
45548160,"driver",,71,36,2,55271,"1268A",180
45548161,"programming",,71,42,2,55271,"1268A",180
45548162,"driver",,72,77,2,55271,"80088T",180
45548163,"programming",,72,0,0,55271,"80088T",180
45548164,"driver",,73,61,3,55271,"8858A",180
45548165,"programming",,73,15,1,55271,"8858A",180
45548166,"driver",,74,70,2,55271,"38589F",180
45548167,"programming",,74,5,2,55271,"38589F",180
45548168,"driver",,75,74,3,55271,"9088A",180
45548169,"programming",,75,0,0,55271,"9088A",180
45548170,"driver",,76,68,1,55271,"1658D",180
45548171,"programming",,76,5,1,55271,"1658D",180
45548172,"driver",,77,73,3,55271,"88885B",180
45548173,"programming",,77,0,0,55271,"88885B",180
45548174,"driver",,78,71,1,55271,"1699Z",180
45548175,"programming",,78,0,0,55271,"1699Z",180
45548176,"driver",,79,63,1,55271,"80066Y",180
45548177,"programming",,79,5,1,55271,"80066Y",180
45548178,"driver",,80,68,2,55271,"33885E",180
45548179,"programming",,80,0,1,55271,"33885E",180
45548180,"driver",,81,68,3,55271,"9088B",180
45548181,"programming",,81,0,0,55271,"9088B",180
45548182,"driver",,82,68,1,55271,"60961W",180
45548183,"programming",,82,0,0,55271,"60961W",180
45548184,"driver",,83,66,1,55271,"7856Z",180
45548185,"programming",,83,0,0,55271,"7856Z",180
45548186,"driver",,84,65,2,55271,"33003E",180
45548187,"programming",,84,0,0,55271,"33003E",180
45548188,"driver",,85,65,2,55271,"71548A",180
45548189,"programming",,85,0,0,55271,"71548A",180
45548190,"driver",,86,64,3,55271,"9088C",180
45548191,"programming",,86,0,0,55271,"9088C",180
45548192,"driver",,87,63,1,55271,"66063B",180
45548193,"programming",,87,0,0,55271,"66063B",180
45548194,"driver",,88,62,2,55271,"8023D",180
45548195,"programming",,88,0,0,55271,"8023D",180
45548196,"driver",,89,38,1,55271,"70761A",180
45548197,"programming",,89,22,1,55271,"70761A",180
45548198,"driver",,90,60,3,55271,"98251B",180
45548199,"programming",,90,0,0,55271,"98251B",180
45548200,"driver",,91,58,1,55271,"38589A",180
45548201,"programming",,91,0,1,55271,"38589A",180
45548202,"driver",,92,58,1,55271,"60961S",180
45548203,"programming",,92,0,0,55271,"60961S",180
45548204,"driver",,93,55,1,55271,"12861A",180
45548205,"programming",,93,0,0,55271,"12861A",180
45548206,"driver",,94,54,3,55271,"52807B",180
45548207,"programming",,94,0,0,55271,"52807B",180
45548208,"driver",,95,52,1,55271,"18550E",180
45548209,"programming",,95,0,0,55271,"18550E",180
45548210,"driver",,96,43,1,55271,"33123A",180
45548211,"programming",,96,0,0,55271,"33123A",180
45548212,"driver",,97,33,1,55271,"23121A",180
45548213,"programming",,97,0,0,55271,"23121A",180
45548214,"driver",,98,29,1,55271,"59268A",180
45548215,"programming",,98,0,0,55271,"59268A",180
45548216,"driver",,99,25,1,55271,"76571B",180
45548217,"programming",,99,0,0,55271,"76571B",180
45513660,"driver",,1,143,2,55292,"68888A",180
45513661,"programming",,1,112,3,55292,"68888A",180
45513662,"driver",,2,139,3,55292,"80066B",180
45513663,"programming",,2,105,3,55292,"80066B",180
45513664,"driver",,3,133,2,55292,"79309A",180
45513665,"programming",,3,109,2,55292,"79309A",180
45513666,"driver",,4,137,3,55292,"3335B",180
45513667,"programming",,4,95,2,55292,"3335B",180
45513668,"driver",,5,118,3,55292,"60666X",180
45513669,"programming",,5,108,3,55292,"60666X",180
45513670,"driver",,6,120,2,55292,"82377N",180
45513671,"programming",,6,102,2,55292,"82377N",180
45513672,"driver",,7,130,3,55292,"98996A",180
45513673,"programming",,7,92,3,55292,"98996A",180
45513674,"driver",,8,131,3,55292,"60666A",180
45513675,"programming",,8,88,3,55292,"60666A",180
45513676,"driver",,9,117,3,55292,"97519A",180
45513677,"programming",,9,101,3,55292,"97519A",180
45513678,"driver",,10,132,3,55292,"80066C",180
45513679,"programming",,10,76,3,55292,"80066C",180
45513680,"driver",,11,106,3,55292,"15159A",180
45513681,"programming",,11,99,3,55292,"15159A",180
45513682,"driver",,12,104,2,55292,"27112A",180
45513683,"programming",,12,90,3,55292,"27112A",180
45513684,"driver",,13,127,1,55292,"22423G",180
45513685,"programming",,13,57,1,55292,"22423G",180
45513686,"driver",,14,81,2,55292,"11619A",180
45513687,"programming",,14,99,2,55292,"11619A",180
45513688,"driver",,15,105,2,55292,"66888A",180
45513689,"programming",,15,71,2,55292,"66888A",180
45513690,"driver",,16,124,3,55292,"98990H",180
45513691,"programming",,16,47,3,55292,"98990H",180
45513692,"driver",,17,110,3,55292,"996X",180
45513693,"programming",,17,49,3,55292,"996X",180
45513694,"driver",,18,134,2,55292,"82311G",180
45513695,"programming",,18,17,2,55292,"82311G",180
45513696,"driver",,19,57,2,55292,"67166A",180
45513697,"programming",,19,84,2,55292,"67166A",180
45513698,"driver",,20,109,3,55292,"27112B",180
45513699,"programming",,20,30,3,55292,"27112B",180
45513700,"driver",,21,118,2,55292,"82377G",180
45513701,"programming",,21,17,1,55292,"82377G",180
45513702,"driver",,22,90,3,55292,"88613E",180
45513703,"programming",,22,42,3,55292,"88613E",180
45513704,"driver",,23,107,3,55292,"82311A",180
45513705,"programming",,23,18,3,55292,"82311A",180
45513706,"driver",,24,125,1,55292,"98888H",180
45513707,"programming",,24,0,0,55292,"98888H",180
45513708,"driver",,25,78,2,55292,"60898A",180
45513709,"programming",,25,44,3,55292,"60898A",180
45513710,"driver",,26,65,2,55292,"9566A",180
45513711,"programming",,26,55,2,55292,"9566A",180
45513712,"driver",,27,108,2,55292,"1298A",180
45513713,"programming",,27,10,1,55292,"1298A",180
45513714,"driver",,28,94,3,55292,"10458C",180
45513715,"programming",,28,23,2,55292,"10458C",180
45513716,"driver",,29,88,3,55292,"10458A",180
45513717,"programming",,29,28,3,55292,"10458A",180
45513718,"driver",,30,116,2,55292,"3335A",180
45513719,"programming",,30,0,0,55292,"3335A",180
45513720,"driver",,31,115,1,55292,"68888M",180
45513721,"programming",,31,0,0,55292,"68888M",180
45513722,"driver",,32,100,3,55292,"57521Z",180
45513723,"programming",,32,13,2,55292,"57521Z",180
45513724,"driver",,33,101,2,55292,"79309C",180
45513725,"programming",,33,5,2,55292,"79309C",180
45513726,"driver",,34,65,2,55292,"671A",180
45513727,"programming",,34,39,2,55292,"671A",180
45513728,"driver",,35,103,1,55292,"7755F",180
45513729,"programming",,35,0,0,55292,"7755F",180
45513730,"driver",,36,95,3,55292,"10458B",180
45513731,"programming",,36,5,2,55292,"10458B",180
45513732,"driver",,37,99,1,55292,"66888B",180
45513733,"programming",,37,0,0,55292,"66888B",180
45513734,"driver",,38,98,1,55292,"7276M",180
45513735,"programming",,38,0,0,55292,"7276M",180
45513736,"driver",,39,72,3,55292,"52807A",180
45513737,"programming",,39,17,2,55292,"52807A",180
45513738,"driver",,40,59,3,55292,"88613W",180
45513739,"programming",,40,27,3,55292,"88613W",180
45513740,"driver",,41,85,2,55292,"13090A",180
45513741,"programming",,41,0,0,55292,"13090A",180
45513742,"driver",,42,71,3,55292,"52809A",180
45513743,"programming",,42,12,1,55292,"52809A",180
45513744,"driver",,43,43,1,55292,"671B",180
45513745,"programming",,43,39,1,55292,"671B",180
45513746,"driver",,44,81,3,55292,"7252C",180
45513747,"programming",,44,0,0,55292,"7252C",180
45513748,"driver",,45,74,1,55292,"7252D",180
45513749,"programming",,45,0,0,55292,"7252D",180
45513750,"driver",,46,72,1,55292,"88613A",180
45513751,"programming",,46,0,0,55292,"88613A",180
45513752,"driver",,47,63,1,55292,"57521A",180
45513753,"programming",,47,5,1,55292,"57521A",180
45513754,"driver",,48,61,1,55292,"59268D",180
45513755,"programming",,48,0,0,55292,"59268D",180
45513756,"driver",,49,50,2,55292,"79309B",180
45513757,"programming",,49,10,2,55292,"79309B",180
45513758,"driver",,50,58,1,55292,"31892A",180
45513759,"programming",,50,0,0,55292,"31892A",180
45513760,"driver",,51,56,2,55292,"52808A",180
45513761,"programming",,51,0,0,55292,"52808A",180
45513762,"driver",,52,54,1,55292,"95526B",180
45513763,"programming",,52,0,0,55292,"95526B",180
45513764,"driver",,53,45,1,55292,"96863B",180
45513765,"programming",,53,0,0,55292,"96863B",180
45513766,"driver",,54,43,2,55292,"66888C",180
45513767,"programming",,54,0,0,55292,"66888C",180
45513768,"driver",,55,33,1,55292,"66888K",180
45513769,"programming",,55,0,0,55292,"66888K",180
